PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,TaggedPitchType,PitchCall,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,Distance,Bearing,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,CatchPositionX,CatchPositionY,CatchPositionZ,BasePositionX,BasePositionY,BasePositionZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,2021-04-11,1,3,"Masaya, Nishigaki",Right,WAS_EDA,"Reo, Akutsu",Left,TOK,1,Bottom,Fastball,Sinker,StrikeCalled,146,-1,-3,2382,224,1:30,1.77,0.74,1.87,-42.6,44.0,40.2,1.04,0.34,131.69,-4.30,0.01,0.42,,,,,,,-22.8123,24.4061,-0.672664,15.24,1.740833,1.777548,-40.073879,-0.890716,-4.733394,9.459919,-4.742535,144.4,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,2021-04-11,1,4,"Masaya, Nishigaki",Right,WAS_EDA,"Reo, Akutsu",Left,TOK,1,Bottom,Slider,Slider,FoulBall,132,0,-2,2564,58,8:00,1.76,0.76,1.71,-112.2,-5.6,-13.8,0.69,0.08,121.64,-7.89,-2.88,0.47,,,,,,,5.7258,-2.0419,-0.711672,15.24,1.754483,1.271806,-36.247653,-0.356351,0.987354,6.728527,-10.158751,130.1,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,2021-04-11,1,5,"Masaya, Nishigaki",Right,WAS_EDA,"Reo, Akutsu",Left,TOK,1,Bottom,Fastball,Sinker,BallCalled,148,-1,-2,2398,237,2:00,1.75,0.74,1.84,-48.1,35.7,51.4,0.85,0.63,134.82,-5.08,1.43,0.41,,,,,,,-27.9276,20.2733,-0.68776,15.24,1.714326,1.304314,-40.685589,-1.244564,-6.023602,9.067629,-5.433972,146.7,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,2021-04-11,1,6,"Masaya, Nishigaki",Right,WAS_EDA,"Reo, Akutsu",Left,TOK,1,Bottom,Slider,Slider,FoulBall,134,0,-2,2579,82,8:45,1.74,0.75,1.74,-101.9,1.2,-13.7,0.62,-0.10,123.35,-7.71,-3.45,0.46,,,,,,,5.2857,1.7501,-0.681535,15.24,1.723218,1.661309,-36.804197,-0.653263,0.937817,7.068876,-9.496143,132.3,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2021-04-11,1,7,"Masaya, Nishigaki",Right,WAS_EDA,"Reo, Akutsu",Left,TOK,1,Bottom,Fastball,Sinker,InPlay,148,-1,-3,2354,234,1:45,1.75,0.71,1.87,-48.9,35.0,44.5,1.02,0.25,134.38,-4.51,-0.08,0.41,155.08857,-1.264102,10.260138,1169.478334,12.119559,9.108314,-25.3444,19.539,-0.641061,15.24,1.725906,2.070479,-40.580842,-0.789429,-5.439641,9.001666,-5.613028,146.6,1.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,2021-04-11,2,1,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Fastball,Sinker,StrikeCalled,147,-1,-3,2439,229,1:45,1.81,0.69,1.83,-43.8,41.3,44.2,0.97,0.30,133.39,-4.73,0.19,0.42,,,,,,,-24.7778,23.1527,-0.624377,15.24,1.773204,1.840423,-40.465333,-1.166951,-5.258475,9.397301,-4.893071,145.6,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,2021-04-11,2,2,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Fastball,Sinker,BallCalled,149,0,-2,2388,230,1:45,1.80,0.69,1.81,-45.0,38.6,42.8,1.37,0.58,134.87,-3.32,1.14,0.41,,,,,,,-23.0874,20.492,-0.643254,15.24,1.801958,1.115535,-40.83701,-0.130385,-5.011441,9.222425,-5.358573,147.0,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,2021-04-11,2,3,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Fastball,Sinker,StrikeCalled,149,-2,-4,2382,231,1:45,1.81,0.68,1.85,-45.8,37.9,42.7,0.89,-0.12,134.60,-5.05,-1.32,0.41,,,,,,,-25.1232,21.5625,-0.579783,15.24,1.76651,2.866992,-40.748128,-1.318539,-5.415079,9.401208,-5.159049,146.9,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2021-04-11,2,4,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Slider,Slider,BallCalled,132,-1,-3,2666,32,7:00,1.80,0.70,1.70,-115.6,-9.8,-7.9,0.41,-0.14,122.88,-9.09,-3.20,0.46,,,,,,,2.3087,-3.655,-0.626778,15.24,1.770998,1.715232,-36.335778,-1.014343,0.402109,6.422824,-10.443246,130.6,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,2021-04-11,2,5,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Fastball,Sinker,BallCalled,148,-2,-2,2454,231,1:45,1.76,0.69,1.82,-44.7,39.5,45.9,0.74,0.47,134.76,-5.38,0.84,0.41,,,,,,,-25.2349,22.5622,-0.632225,15.24,1.711994,1.470268,-40.635381,-1.613728,-5.432108,9.004725,-4.949879,146.4,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2021-04-11,2,6,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Fastball,Sinker,FoulBall,147,-1,-4,2386,232,1:45,1.74,0.72,1.92,-47.1,36.7,42.9,0.92,0.12,134.51,-4.74,-0.58,0.41,114.5307,36.295426,-120.738816,4690.684381,60.044067,-131.050938,-24.7275,20.6967,-0.6369,15.24,1.707633,2.351232,-40.405961,-1.025444,-5.292976,8.444115,-5.376484,146.8,13.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2021-04-11,2,7,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Slider,Slider,FoulBall,131,2,-2,2590,87,9:00,1.76,0.74,1.74,-104.7,2.3,-15.6,1.20,0.13,120.64,-5.83,-2.71,0.47,116.73698,41.369386,-40.760934,4719.03648,65.183119,-57.282397,6.8568,0.9607,-0.699568,15.24,1.791786,1.087831,-36.128914,0.673618,1.173748,6.733611,-9.642195,129.8,20.9,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2021-04-11,2,8,"Masaya, Nishigaki",Right,WAS_EDA,"Tetsuya, Nakai",Left,TOK,1,Bottom,Slider,Slider,InPlay,133,1,-2,2641,42,7:30,1.76,0.70,1.73,-117.3,-12.8,-14.4,0.92,-0.10,122.72,-7.23,-3.34,0.46,99.69467,11.416117,-10.095894,1322.676813,28.694494,-13.994524,5.8077,-6.4355,-0.643987,15.24,1.778687,1.553389,-36.521105,0.276384,1.019745,6.627572,-10.936629,131.4,2.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,2021-04-11,3,1,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,StrikeCalled,126,3,0,2711,59,8:00,1.81,0.73,1.68,-144.4,-25.2,-47.9,1.09,0.27,114.19,-7.88,-3.31,0.49,,,,,,,23.9516,-13.2128,-0.732275,15.24,1.86896,0.201753,-34.572041,0.913906,3.688872,7.197513,-11.84161,123.0,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2021-04-11,3,2,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,StrikeSwinging,133,0,-2,2814,35,7:15,1.78,0.71,1.68,-121.3,-15.8,-13.5,0.70,-0.08,122.52,-8.21,-3.23,0.46,,,,,,,5.2026,-7.2108,-0.647055,15.24,1.786435,1.524748,-36.524035,-0.227823,0.909639,6.920104,-11.067421,130.8,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2021-04-11,3,3,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,FoulBall,132,0,-3,2844,41,7:30,1.76,0.74,1.68,-127.3,-19.7,-20.3,0.63,-0.18,121.19,-8.62,-3.93,0.47,,,,,,,8.4444,-9.423,-0.670199,15.24,1.764561,1.686098,-36.258202,-0.23649,1.445412,7.250655,-11.419579,129.5,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2021-04-11,3,4,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Fastball,Sinker,BallCalled,147,0,-3,2474,231,1:45,1.80,0.67,1.87,-47.2,37.2,42.8,1.46,0.21,133.61,-3.06,-0.09,0.41,,,,,,,-24.2164,19.6071,-0.597798,15.24,1.806687,1.987616,-40.492856,0.177754,-5.16481,9.121955,-5.624899,146.2,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2021-04-11,3,5,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Fastball,Sinker,FoulBall,148,-1,-5,2457,231,1:45,1.78,0.69,1.90,-46.4,37.1,41.9,0.96,-0.18,134.53,-4.74,-1.59,0.41,,,,,,,-24.5263,20.8812,-0.58816,15.24,1.745091,3.0108,-40.585593,-1.055605,-5.271498,8.907979,-5.318609,147.0,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2021-04-11,3,6,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,BallCalled,122,4,0,2534,40,7:15,1.87,0.66,1.57,-165.0,-37.7,-35.1,1.45,0.20,111.40,-7.47,-2.80,0.51,,,,,,,17.0563,-20.4896,-0.64268,15.24,1.973997,0.379435,-33.584395,1.81245,2.496133,6.412407,-12.805242,119.1,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2021-04-11,3,7,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,FoulBall,125,1,-1,2586,50,7:45,1.80,0.69,1.71,-145.6,-27.1,-37.2,0.68,0.02,115.21,-9.23,-3.66,0.49,,,,,,,18.178,-13.6877,-0.659535,15.24,1.816235,0.793641,-34.508785,0.139846,2.811324,6.717035,-11.923519,123.4,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2021-04-11,3,8,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Splitter,ChangeUp,BallCalled,133,1,-4,1168,246,2:15,1.86,0.62,1.76,-88.2,15.8,29.4,1.26,-0.18,122.61,-5.41,-1.76,0.46,,,,,,,-17.2962,8.3877,-0.521825,15.24,1.878149,2.297317,-36.480755,0.281784,-3.047333,6.238937,-8.328868,131.7,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2021-04-11,3,9,"Masaya, Nishigaki",Right,WAS_EDA,"Shuhei, Ohto",Right,TOK,1,Bottom,Slider,Curveball,InPlay,129,1,-2,2722,40,7:15,1.76,0.73,1.69,-127.9,-17.6,-17.3,0.88,-0.06,120.15,-7.73,-3.39,0.47,129.70006,21.576731,-15.942461,1169.090133,76.608563,-14.845368,7.4316,-8.9704,-0.675285,15.24,1.783708,1.434009,-35.576951,0.346049,1.24411,5.992276,-11.308372,127.9,10.7,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2021-04-11,4,1,"Masaya, Nishigaki",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,1,Bottom,Fastball,Sinker,FoulBall,146,-2,-5,2475,224,1:30,1.80,0.65,1.82,-32.8,55.2,51.0,0.79,-0.23,131.12,-4.93,-1.33,0.42,113.36019,32.671802,154.388281,5051.614064,,,-29.9402,31.0711,-0.53951,15.24,1.736999,3.16703,-39.870562,-1.761962,-6.146481,9.40253,-3.428008,143.2,10.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2021-04-11,4,2,"Masaya, Nishigaki",Right,WAS_EDA,"Keishu, Inoue",Right,TOK,1,Bottom,Slider,Slider,InPlay,130,1,-3,2626,39,7:15,1.76,0.75,1.66,-119.5,-8.4,-9.5,0.92,-0.08,119.16,-7.33,-3.24,0.48,131.79101,-21.362592,-46.665636,,2.089137,-37.436091,2.972,-4.1618,-0.675033,15.24,1.786165,1.646969,-35.68194,0.270809,0.494318,6.81455,-10.49885,127.5,0.9,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2021-04-11,1,1,"Kei, Nishiyama",Right,TOK,"Toyo, Kumada",Left,WAS_EDA,2,Top,Fastball,Four-Seam,BallCalled,134,-2,-2,2122,198,12:30,1.72,0.73,1.94,-51.6,49.6,15.0,0.54,0.32,122.22,-6.24,-0.93,0.45,,,,,,,-9.2603,28.5701,-0.688363,15.24,1.662118,1.217485,-36.812745,-1.674501,-1.634206,7.463251,-4.764783,133.5,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2021-04-11,1,2,"Kei, Nishiyama",Right,TOK,"Toyo, Kumada",Left,WAS_EDA,2,Top,Slider,Slider,StrikeCalled,122,0,-2,2435,98,9:15,1.71,0.84,1.77,-117.7,7.6,-20.4,0.59,0.18,110.57,-8.36,-3.03,0.51,,,,,,,8.9635,5.1678,-0.797939,15.24,1.7023,1.025967,-33.6163,-0.306878,1.295847,7.199133,-9.059551,120.0,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2021-04-11,1,3,"Kei, Nishiyama",Right,TOK,"Toyo, Kumada",Left,WAS_EDA,2,Top,Fastball,Cutter,InPlay,134,-1,-2,2172,178,12:00,1.74,0.76,1.85,-52.6,50.3,-1.5,1.04,0.31,120.75,-4.58,-1.63,0.46,147.69361,-13.179284,-42.05886,,3.568201,-46.819059,-0.5064,27.4417,-0.719328,15.24,1.71953,0.990366,-36.877011,-0.547335,-0.08847,8.385403,-5.01219,132.4,0.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2021-04-11,2,1,"Kei, Nishiyama",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Top,Fastball,ChangeUp,StrikeCalled,133,-2,-3,2081,210,1:00,1.74,0.70,2.01,-53.2,47.1,25.8,0.66,0.26,122.86,-5.92,-0.65,0.45,,,,,,,-15.2776,26.9793,-0.653802,15.24,1.693149,1.49541,-36.664697,-1.398616,-2.706222,6.616885,-5.027607,134.2,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2021-04-11,2,2,"Kei, Nishiyama",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Top,Fastball,Four-Seam,FoulBall,136,-1,-3,2203,198,12:30,1.74,0.73,1.95,-48.3,51.6,15.5,0.97,0.10,121.80,-4.72,-1.68,0.45,,,,,,,-10.5286,28.9373,-0.669631,15.24,1.712856,1.738858,-37.234798,-0.807771,-1.870954,8.706867,-4.664452,134.3,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2021-04-11,2,3,"Kei, Nishiyama",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Top,Cutter,Slider,BallCalled,126,1,-4,2503,102,9:30,1.69,0.81,1.74,-111.7,6.9,-13.6,0.92,-0.41,114.49,-6.86,-4.76,0.49,,,,,,,3.9788,3.7633,-0.712259,15.24,1.712793,2.352929,-34.45939,0.311891,0.612695,6.781527,-9.22714,123.3,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2021-04-11,2,4,"Kei, Nishiyama",Right,TOK,"Yamato, Oinuma",Right,WAS_EDA,2,Top,Cutter,Slider,InPlay,131,0,-2,2324,140,10:45,1.70,0.80,1.72,-93.9,14.5,-9.3,0.77,0.08,119.95,-6.78,-2.85,0.47,125.39434,-16.488584,-10.881223,,1.921908,-12.936398,3.1694,8.3635,-0.739593,15.24,1.695902,1.420178,-35.992758,-0.355815,0.535785,7.001781,-8.392788,129.0,0.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2021-04-11,3,1,"Kei, Nishiyama",Right,TOK,"Masaya, Nishigaki",Left,WAS_EDA,2,Top,Fastball,Four-Seam,BallCalled,139,-3,-2,2202,195,12:30,1.72,0.73,1.97,-44.5,49.1,11.9,0.54,0.37,126.89,-6.01,-0.85,0.44,,,,,,,-7.4515,28.4992,-0.695484,15.24,1.663708,1.080877,-38.175756,-1.894338,-1.417056,7.879635,-4.386928,138.9,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2021-04-11,3,2,"Kei, Nishiyama",Right,TOK,"Masaya, Nishigaki",Left,WAS_EDA,2,Top,Fastball,Four-Seam,StrikeSwinging,139,-1,-2,2226,189,12:15,1.73,0.73,1.96,-40.9,53.2,8.0,1.08,0.36,126.09,-4.00,-1.05,0.44,,,,,,,-5.3273,29.2724,-0.695051,15.24,1.711161,1.039829,-38.143627,-0.69331,-1.008663,8.060517,-4.264295,138.5,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,2021-04-11,3,3,"Kei, Nishiyama",Right,TOK,"Masaya, Nishigaki",Left,WAS_EDA,2,Top,Cutter,Slider,InPlay,127,1,-1,2475,119,10:00,1.69,0.83,1.76,-102.4,12.3,-15.9,0.88,0.42,116.27,-6.68,-2.01,0.48,114.86262,41.282351,-9.502239,4306.656646,,,7.5149,6.7458,-0.807098,15.24,1.702561,0.609548,-34.909779,0.076066,1.195391,6.57244,-8.733605,125.4,22.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,2021-04-11,4,1,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Fastball,Cutter,BallCalled,136,-3,-3,2222,183,12:00,1.71,0.76,1.97,-45.4,52.2,2.3,0.55,0.05,124.24,-5.96,-2.47,0.45,,,,,,,-3.1112,30.0865,-0.703967,15.24,1.652709,1.706187,-37.412446,-1.776966,-0.567141,7.700418,-4.322148,136.0,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2021-04-11,4,2,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Fastball,Four-Seam,StrikeSwinging,135,0,-2,2218,191,12:15,1.73,0.78,1.93,-49.4,51.3,9.0,1.13,0.29,121.86,-4.15,-1.40,0.45,,,,,,,-6.2164,27.9084,-0.730283,15.24,1.721991,1.278889,-37.012471,-0.400378,-1.102548,7.934335,-4.856796,133.9,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2021-04-11,4,3,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Slider,Curveball,BallCalled,125,0,-1,1580,77,8:30,1.68,0.84,1.75,-120.0,-1.4,-23.3,0.49,0.25,114.45,-8.67,-2.92,0.49,,,,,,,10.8337,0.5339,-0.809996,15.24,1.676078,0.871591,-34.463445,-0.460142,1.663905,6.94956,-9.724655,123.3,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,2021-04-11,4,4,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Fastball,Cutter,FoulBall,136,-2,-2,2243,177,12:00,1.72,0.77,1.95,-49.9,48.6,-2.6,0.68,0.15,123.66,-5.69,-2.32,0.45,100.21965,29.809028,-137.475841,4838.964889,42.843034,-146.928436,-0.2354,27.8148,-0.72407,15.24,1.679455,1.404116,-37.297962,-1.40623,-0.042585,7.754249,-4.774591,135.3,7.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,2021-04-11,4,5,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Cutter,Slider,BallCalled,130,-1,-1,2288,84,8:45,1.71,0.85,1.67,-108.7,0.3,-24.6,0.41,0.21,121.13,-8.50,-3.10,0.47,,,,,,,11.6588,1.4306,-0.808292,15.24,1.677204,0.972791,-35.85474,-0.904207,1.97856,6.210847,-9.563873,128.7,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2021-04-11,4,6,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Fastball,Cutter,FoulBall,138,-2,-2,2274,183,12:00,1.72,0.74,1.96,-45.9,48.1,2.1,0.72,0.19,126.73,-5.39,-1.90,0.44,,,,,,,-2.5655,27.4395,-0.696549,15.24,1.677782,1.352768,-38.073589,-1.421362,-0.486375,7.676053,-4.604624,138.5,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,2021-04-11,4,7,"Kei, Nishiyama",Right,TOK,"Moeto, Suzuki",Left,WAS_EDA,2,Top,Cutter,Slider,FoulBall,127,1,-1,1012,123,10:00,1.70,0.83,1.75,-102.5,12.6,-13.8,0.89,0.41,116.39,-6.67,-1.96,0.48,,,,,,,6.3387,7.0303,-0.802791,15.24,1.711754,0.659958,-34.82213,0.068318,1.007936,6.258761,-8.68875,125.2,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
