PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
177,2026/5/16,30:32.9,4,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000338425,Left,MEI_MEI,Undefined,7,Top,2,3,2,Cutter,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,136.23941,-2.466943,-3.043597,2449.230617,184.56456,12:15,1.599572,0.750821,1.836025,-82.8266,15.5208,1.0047,0.073486,-0.099132,126.00188,-8.466421,-2.972467,0.447854,,,,,,,,,,,,-2.58,10.485,-0.678253,15.24,1.53516,1.986243,-37.441379,-1.933298,-0.475065,7.122635,-7.876022,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,98a72e80-50d7-11f1-9189-39f1cca7bde1,135.44601,,,10.23753,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,30:32.9,2026-05-16T12:30:32.9373184+09:00,2026-05-16T03:30:32.9373184Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,3436a6d0-4134-40cf-9934-87cc0216e2a8,16.604293,-37.700021,3.561317,1.600171,-1.647299,-3.938011,-0.750692,2.003494,-0.237533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2026/5/16,31:32.0,4,2,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Utsumi, Yuta",1000242813,Left,MEI_MEI,Undefined,7,Top,2,0,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,144.79992,-1.705869,-3.326049,2509.710885,226.523334,1:30,1.676136,0.680055,1.927417,-40.3004,46.8002,46.1675,0.793345,0.207059,131.15894,-4.774928,-0.04297,0.421469,,,,,,,,,,,,-26.6631,26.5782,-0.608536,15.24,1.635781,2.08905,-39.772953,-1.311215,-5.465915,9.088173,-4.358149,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,bbdcb370-50d7-11f1-9189-39f1cca7bde1,143.9253,,,13.64099,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,31:32.0,2026-05-16T12:31:32.0237568+09:00,2026-05-16T03:31:32.0237568Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,25175950-cf09-4a57-bf39-aaf440a6fafe,16.512392,-40.062641,4.544087,1.675363,-1.172298,-2.179074,-0.677902,2.263278,-2.732958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2026/5/16,32:02.2,5,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Mitsuhiro, Hotaka",1000242813,Left,MEI_MEI,Undefined,7,Top,2,0,2,Fastball,Sinker,InPlay,Undefined,Bunt,Single,0,0,,144.84368,-0.957588,-3.430597,2495.223189,225.253839,1:30,1.635878,0.71282,2.02777,-41.7093,43.7232,41.2981,0.951163,0.167696,131.88097,-4.133956,-0.476389,0.417413,,,,,,,,,,,,-24.2914,24.581,-0.644245,15.24,1.614086,2.198385,-39.83235,-0.790378,-5.024053,8.65785,-4.722711,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,cddd5020-50d7-11f1-9189-39f1cca7bde1,145.32366,,,12.96271,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,32:02.2,2026-05-16T12:32:02.2277120+09:00,2026-05-16T03:32:02.2277120Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,1a7bb831-d8d8-4167-a7d4-7a13a0c35a2e,16.412135,-40.086313,4.328925,1.635239,-0.651846,-2.361356,-0.710892,2.345756,-2.512027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
180,2026/5/16,33:09.7,5,2,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Mitsuhiro, Hotaka",1000242816,Left,MEI_MEI,Undefined,7,Top,2,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,139.45582,-1.156182,-4.292334,1751.455085,235.469282,1:45,1.626377,0.712559,1.826856,-61.8024,32.745,43.1363,0.680821,-0.070741,127.36098,-5.719015,-1.248227,0.439116,150.61317,38.353727,11.960032,4215.567589,33.099475,25.107181,5.343236,101.241616,66.804302,4.742189,5.714415,-25.3533,18.5686,-0.612254,15.24,1.594454,2.666944,-38.279966,-1.004339,-4.855443,7.809124,-6.25055,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,f622e9f0-50d7-11f1-9189-39f1cca7bde1,138.14113,34.168576,,12.09484,,,,0.518516,0.712904,0.072411,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,33:09.7,2026-05-16T12:33:09.7494016+09:00,2026-05-16T03:33:09.7494016Z,FlyBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,df26ec21-9650-4587-a8d0-8ff39afd9b27,16.613255,-38.559093,3.904562,1.62636,-0.780922,-3.125275,-0.710682,2.840495,-2.427721,162.657723,0.520322,32.06129,-6.575309,1.415047,-0.171641,-0.001642,0.003868,-0.000481,1.90E-05,0.711992,25.97593,-5.726091,0.385662,-0.066158,0.00422,0.002017,-0.000454,2.70E-05,0.073204,6.782221,-2.807096,0.689545,-0.089853,-0.001229,0.002444,-0.000332,1.50E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
181,2026/5/16,34:17.1,5,3,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Mitsuhiro, Hotaka",1000188679,Left,MEI_MEI,Undefined,7,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,147.1184,-1.258729,-2.07056,2537.604914,219.337158,1:15,1.649943,0.743585,1.986145,-39.3561,43.5321,33.5291,0.904061,0.499541,134.41222,-4.245999,0.32551,0.411151,,,,,,,,,,,,-18.9407,24.4663,-0.701156,15.24,1.621034,1.30152,-40.491543,-1.010355,-4.061243,8.684578,-4.560605,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,1e3c91c0-50d8-11f1-9189-39f1cca7bde1,147.53719,,,12.70617,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,34:17.0,2026-05-16T12:34:17.0522624+09:00,2026-05-16T03:34:17.0522624Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,7232aa41-32ae-473c-8582-de312e80d713,16.453393,-40.75096,4.342289,1.64918,-0.874126,-2.280303,-0.741845,1.422833,-2.030621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
182,2026/5/16,34:37.4,6,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Tamenaga, Hikaru",1000188679,Left,MEI_MEI,Undefined,7,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,2,,146.63887,-1.386669,-3.202958,2564.859878,224.824701,1:30,1.672138,0.716545,2.017821,-44.0566,38.9159,36.1362,0.843841,0.182959,134.38913,-4.708481,-0.618542,0.41136,167.94967,16.467287,1.443815,1388.182796,33.526586,9.125878,0.305413,109.409487,109.409487,-1.068703,3.533264,-21.3067,22.249,-0.65195,15.24,1.641169,2.092313,-40.3491,-1.119215,-4.549291,8.396172,-5.056164,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,2a5d9490-50d8-11f1-9189-39f1cca7bde1,147.46219,11.953453,,12.24975,,,,0.282404,0.821446,-0.181014,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,34:37.4,2026-05-16T12:34:37.4116352+09:00,2026-05-16T03:34:37.4116352Z,LineDrive,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,406177d2-ccb4-450c-8963-acdec652b40b,16.422364,-40.59439,4.198086,1.671708,-0.971501,-2.528082,-0.715018,2.225219,-2.274646,169.342804,0.282412,44.725033,-7.260271,1.661464,-0.344996,0.064685,-0.009713,0.000942,-4.10E-05,0.821459,13.223032,-3.96434,-0.029294,0.047783,-0.012995,0.001696,-1.20E-05,-1.10E-05,-0.18101,1.127076,-0.75036,0.135181,-0.024872,0.004016,-0.000521,3.70E-05,-1.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
183,2026/5/16,35:54.0,6,2,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Tamenaga, Hikaru",1000188673,Left,MEI_MEI,Undefined,7,Top,0,0,0,Splitter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,137.49618,0.106391,-2.657613,1863.864927,241.513543,2:00,1.626314,0.747727,1.821128,-71.1068,26.3256,42.5555,0.945339,0.421821,125.0522,-5.13554,0.351852,0.445765,,,,,,,,,,,,-23.6363,14.4268,-0.686323,15.24,1.62419,1.543618,-37.785541,-0.199444,-4.39156,7.910624,-7.126195,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,58153960-50d8-11f1-9189-39f1cca7bde1,136.08057,,,12.44398,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,35:54.0,2026-05-16T12:35:54.0458496+09:00,2026-05-16T03:35:54.0458496Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,6b50f438-6e65-4d03-8cbd-60c7a1d43f55,16.618152,-38.072972,3.955312,1.626732,0.059485,-3.563098,-0.745309,1.703185,-2.19578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,2026/5/16,36:12.2,6,3,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Tamenaga, Hikaru",1000188673,Left,MEI_MEI,Undefined,7,Top,0,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,135.44855,0.119806,-0.673234,2475.519972,151.295762,11:00,1.616517,0.776697,1.80971,-78.0515,21.4793,-10.1231,0.86988,0.485098,124.47084,-5.588712,-1.389425,0.45054,,,,,,,,,,,,4.7121,11.8987,-0.759671,15.24,1.614165,0.486675,-37.284227,-0.222679,0.860074,7.087904,-7.634843,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,62e467d0-50d8-11f1-9189-39f1cca7bde1,134.63845,,,10.9777,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,36:12.2,2026-05-16T12:36:12.1699840+09:00,2026-05-16T03:36:12.1699840Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,8cf72774-0401-4d90-9822-08b81b38ea95,16.629717,-37.547489,3.543952,1.61717,0.060898,-3.817421,-0.777154,0.454729,0.430037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
185,2026/5/16,36:30.8,6,4,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Tamenaga, Hikaru",1000188673,Left,MEI_MEI,Undefined,7,Top,0,2,0,Splitter,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,137.67718,-0.651998,-3.62275,1802.024486,244.725543,2:15,1.638801,0.774002,1.860197,-73.6926,22.8952,41.836,0.717718,0.169844,125.69193,-6.071977,-0.659927,0.443829,119.18681,65.478358,36.193112,,,,,41.003865,40.787758,38.714814,5.655375,-24.313,13.2075,-0.691689,15.24,1.618846,2.199424,-37.827832,-0.707272,-4.537842,7.76625,-7.341569,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,6dfd2260-50d8-11f1-9189-39f1cca7bde1,136.67427,39.149914,,11.98525,,,,0.569678,0.732323,-0.171463,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,36:30.9,2026-05-16T12:36:30.8524032+09:00,2026-05-16T03:36:30.8524032Z,Popup,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,b4924d5a-d400-4b18-9e5f-bb9498447d5d,16.579852,-38.101918,3.883125,1.639235,-0.448174,-3.670785,-0.772137,2.359573,-2.268921,182.612714,0.56988,11.080072,-3.227934,0.816928,-0.053493,-0.03504,0.012266,-0.001661,8.40E-05,0.727139,30.212268,-7.39635,1.13504,-0.452534,0.144817,-0.028513,0.002943,-0.000121,-0.171303,8.107543,-2.056205,0.512292,-0.028799,-0.024224,0.008217,-0.001104,5.60E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
186,2026/5/16,37:31.7,7,1,"Takahashi, Koki",1000326144,Right,WAS_EDA,"Fukuhara, Seiya",1000419475,Right,MEI_MEI,Undefined,7,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,145.18769,-1.430635,-4.994381,2436.291283,220.411456,1:15,1.6566,0.674372,2.10645,-41.0167,43.94,34.9129,0.847729,-0.366336,131.5166,-4.577595,-2.493441,0.416249,,,,,,,,,,,,-22.2214,25.26,-0.579718,15.24,1.627203,3.320189,-39.82838,-1.107686,-4.573676,9.018388,-4.607557,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,92494770-50d8-11f1-9189-39f1cca7bde1,145.72996,,,13.67108,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,37:31.7,2026-05-16T12:37:31.7162496+09:00,2026-05-16T03:37:31.7162496Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,a75f6119-3a34-4125-9582-3b44e669e1b3,16.332713,-40.075041,4.509194,1.655775,-0.981665,-2.303779,-0.672238,3.445283,-2.286838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,2026/5/16,37:50.2,1,1,"Urahisa, Hibiki",1000326144,Right,MEI_MEI,"Yamane, Juntaro",1000419475,Right,WAS_EDA,Undefined,7,Bottom,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,139.74297,-2.236788,-4.963937,1937.655547,233.407331,1:45,1.613789,0.723649,1.860039,-59.2528,34.8596,42.7625,0.38807,-0.251451,127.61801,-6.620205,-1.94413,0.438105,,,,,,,,,,,,-25.6749,20.5261,-0.609769,15.24,1.557426,3.123139,-38.302501,-1.715367,-4.919898,7.861575,-5.87339,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,9d51fc70-50d8-11f1-9189-39f1cca7bde1,138.46003,,,12.12496,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,37:50.2,2026-05-16T12:37:50.2441472+09:00,2026-05-16T03:37:50.2441472Z,,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,8db40cc0-eff5-465f-a9f9-b0a8c5835c9f,16.579907,-38.576536,3.930788,1.613652,-1.510635,-2.936695,-0.721623,3.294634,-2.459949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
188,2026/5/16,38:10.9,1,2,"Urahisa, Hibiki",1000326144,Right,MEI_MEI,"Yamane, Juntaro",1000419475,Right,WAS_EDA,Undefined,7,Bottom,1,2,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,131.68202,0.055382,-2.039463,2373.889732,147.456379,11:00,1.638413,0.753656,1.815579,-83.0925,21.7216,-11.9623,0.823152,0.057333,121.75693,-6.000151,-2.884992,0.462343,64.01225,21.297145,-173.486429,2578.967153,,,,20.478228,18.050148,-175.710812,1.273454,4.8182,12.0943,-0.7035,15.24,1.634172,1.345906,-36.247496,-0.276413,0.835634,6.350718,-7.709076,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,a9b140c0-50d8-11f1-9189-39f1cca7bde1,131.2012,2.586863,,9.92509,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,38:10.9,2026-05-16T12:38:10.9358592+09:00,2026-05-16T03:38:10.9358592Z,GroundBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,959a7e3a-5d65-49c5-af8b-11d8ce252469,16.624082,-36.489187,3.175359,1.639109,0.016974,-3.854538,-0.754116,1.314104,0.417817,40.869438,-0.593737,-16.459887,0.683498,-0.002463,-0.03497,0.120812,-0.13233,0.072065,-0.015786,0.759394,6.458347,-5.865247,0.332891,-0.178458,0.243362,-0.215654,0.100031,-0.018644,-0.041765,-1.879285,0.627166,-0.073806,-0.003513,0.048216,-0.054458,0.030948,-0.00713,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
189,2026/5/16,38:37.2,1,3,"Urahisa, Hibiki",1000326144,Right,MEI_MEI,"Yamane, Juntaro",1000419475,Right,WAS_EDA,Undefined,7,Bottom,1,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,2,,146.88661,-1.538884,-4.171119,2666.706045,230.122287,1:45,1.636806,0.703411,1.904741,-45.0115,39.1784,43.6988,0.752864,-0.034159,134.29517,-4.911524,-1.072452,0.414367,164.34395,29.086392,23.202586,2856.682905,30.768757,18.127555,13.319419,129.57218,125.415908,26.61492,5.545608,-25.7322,22.2437,-0.611385,15.24,1.599175,2.731108,-40.346894,-1.243858,-5.486444,8.500437,-5.064007,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,b9454a40-50d8-11f1-9189-39f1cca7bde1,146.39211,29.409492,,12.59144,,,,0.585654,0.77692,0.025363,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,38:37.2,2026-05-16T12:38:37.1654144+09:00,2026-05-16T03:38:37.1654144Z,FlyBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,6120c7a7-f4ad-402d-bf48-f2c4a71a60a5,16.535552,-40.618929,4.250219,1.636388,-1.081797,-2.532003,-0.701596,2.906688,-2.743222,185.168463,0.586853,36.644284,-7.019055,1.548659,-0.256546,0.032257,-0.003466,0.000327,-1.60E-05,0.776395,22.200889,-4.557585,0.074918,0.044101,-0.028628,0.008212,-0.001086,5.40E-05,0.02586,15.707492,-2.589355,0.612941,-0.099565,0.010817,-0.000705,3.20E-05,-1.00E-06,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
190,2026/5/16,39:37.7,1,4,"Urahisa, Hibiki",1000326144,Right,MEI_MEI,"Yamane, Juntaro",1000242807,Right,WAS_EDA,Undefined,7,Bottom,1,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,0,,135.35514,0.48576,-2.231324,2436.538331,117.264572,10:00,1.627092,0.780667,1.80886,-90.7062,9.4875,-12.3916,0.857496,0.025483,124.07251,-6.11725,-3.106755,0.452038,114.87127,-4.01075,-9.854775,,,,,7.632677,7.632677,-8.908354,0.229983,4.7899,5.4194,-0.725529,15.24,1.632747,1.508646,-37.228548,-0.040921,0.867456,7.399358,-8.825198,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,dd67c740-50d8-11f1-9189-39f1cca7bde1,134.19231,0.824329,,11.28262,,,,0.484875,0.824329,-0.008323,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,39:37.7,2026-05-16T12:39:37.7409536+09:00,2026-05-16T03:39:37.7409536Z,GroundBall,v3,,,,"Ogata, Mikito",1000326132,Right,WAS_EDA,d2b4f9b1-2017-4a1f-aeaa-43411e0a1152,16.631063,-37.504009,3.699679,1.628155,0.287622,-4.412599,-0.781091,1.476352,0.433728,322.093263,0.484964,31.355767,-2.94461,,,,,,,0.82461,-2.247977,-5.821059,,,,,,,-0.008432,-5.441568,1.475724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
191,2026/5/16,42:10.4,1,5,"Urahisa, Hibiki",1000338404,Right,MEI_MEI,"Yamane, Juntaro",1000242780,Right,WAS_EDA,Undefined,7,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,142.9504,-0.809121,-3.17528,2482.221109,215.308271,1:15,1.754619,0.392936,1.772601,-38.1946,53.0294,35.2916,1.142999,-0.154949,129.11409,-3.718598,-0.690265,0.431329,,,,,,,,,,,,-20.2808,28.4941,-0.316058,15.24,1.731679,1.989469,-39.225726,-0.673921,-4.042946,8.858268,-4.126405,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,385efab0-50d9-11f1-9189-39f1cca7bde1,140.63495,,,13.83631,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,42:10.4,2026-05-16T12:42:10.3532544+09:00,2026-05-16T03:42:10.3532544Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,a25551e1-5329-4d22-9120-dc630554b77c,16.666147,-39.546478,4.429134,1.753376,-0.524506,-2.063202,-0.390746,2.135861,-2.021473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
192,2026/5/16,42:26.4,2,1,"Urahisa, Hibiki",1000338404,Right,MEI_MEI,"Yuasa, Ousuke",1000242780,Right,WAS_EDA,Undefined,7,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,142.87377,-2.795071,-5.196152,2528.614113,213.297052,1:00,1.724219,0.385601,1.77701,-38.7881,52.446,32.4249,0.540526,-0.766398,130.09661,-5.719771,-2.922097,0.431353,,,,,,,,,,,,-20.1481,29.6129,-0.258236,15.24,1.651593,3.386683,-39.095279,-2.04181,-4.022109,8.193859,-3.895102,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,41e889c0-50d9-11f1-9189-39f1cca7bde1,140.62713,,,12.77716,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,42:26.4,2026-05-16T12:42:26.3700992+09:00,2026-05-16T03:42:26.3700992Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,4fd003e3-fa11-4250-85e7-5d3a80ebad24,16.662159,-39.392217,4.09693,1.723029,-1.900655,-1.947551,-0.383607,3.532441,-2.011055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
193,2026/5/16,42:44.5,2,2,"Urahisa, Hibiki",1000338404,Right,MEI_MEI,"Yuasa, Ousuke",1000242780,Right,WAS_EDA,Undefined,7,Bottom,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,141.7851,-1.327794,-4.473945,2481.178084,193.953415,12:30,1.760435,0.36299,1.754972,-35.8008,57.2336,13.425,1.0245,-0.774647,128.45003,-4.056594,-3.53294,0.435589,,,,,,,,,,,,-10.126,30.9221,-0.250697,15.24,1.724157,2.967868,-38.838305,-1.008687,-1.98494,8.460114,-3.745211,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,4cb12880-50d9-11f1-9189-39f1cca7bde1,139.25982,,,13.33507,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,42:44.5,2026-05-16T12:42:44.4721152+09:00,2026-05-16T03:42:44.4721152Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,d0f8e788-10dd-4c5a-8881-02db30c5a712,16.683474,-39.151473,4.230057,1.75893,-0.87005,-1.872606,-0.361918,3.041344,-0.99247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
194,2026/5/16,43:02.7,2,3,"Urahisa, Hibiki",1000338404,Right,MEI_MEI,"Yuasa, Ousuke",1000242780,Right,WAS_EDA,Undefined,7,Bottom,2,3,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,142.74918,-1.711434,-2.97598,2389.652352,222.919436,1:30,1.74559,0.391729,1.746027,-46.9385,44.5489,38.517,0.789587,-0.068639,129.60438,-5.21583,-0.266248,0.431952,,,,,,,,,,,,-21.7261,24.8328,-0.318867,15.24,1.698605,1.834998,-39.179485,-1.342396,-4.335672,8.579794,-4.851002,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20260516-JinguStadium-1,5789a5c0-50d9-11f1-9189-39f1cca7bde1,140.4323,,,13.1448,,,,,,,afea34c9-bccf-4802-9e54-9cdb203d754b,2026/5/16,43:02.6,2026-05-16T12:43:02.6543616+09:00,2026-05-16T03:43:02.6543616Z,,v3,,,,"Fukuhara, Seiya",1000242807,Right,MEI_MEI,38b71c62-eba8-445f-8b60-e857d9654de9,16.693204,-39.496436,4.289897,1.744885,-1.163193,-2.425501,-0.389613,1.995165,-2.167836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
